HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.HITTYPE_ID_level1,Input.HITTYPE_ID_level2,Input.WORKER_ID_level1,Input.WORKER_ID_level2,Input.Dialogueacts_level1,Input.Dialogueacts_level2,Input.slot0,Input.slot1,Input.slot2,Answer.change,Answer.comments,Answer.joking_sarcastic,Answer.more_detail,Answer.sympathetic,Approve,Reject
3VDVA3ILID0IP6I4VLZY5K4ASEVG11,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:28 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:28 PDT 2017,,,3X3OR7WPZ0MJ8IEKVZAVL6SCS8OL8H,A2W3KKNN3CAY66,Approved,Mon Jun 05 14:29:45 PDT 2017,Mon Jun 05 14:31:52 PDT 2017,Tue Jun 20 14:31:52 PDT 2017,Sun Jun 11 22:05:38 PDT 2017,,,127,100% (1/1),100% (1/1),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A31NREVPH2XDCO,A2YE2I9DYV9OKW,Answer.positive,Answer.change,Let's talk about politics.,"Yikes-- maybe politics in history, instead of current politics.","When I think about history I don't really think about politics much, I tend to think about the wars. I saw this really cool show about D-Day the other day.","However, I super love history about the Tudors and Kings and stuff like that.",,I'm pretty dumb about wars and American history and the like. I want to know more but always get bored!,"I don't know much about D-Day except it seems to be a really big deal, and it was between America and Japan.","I feel like it's super sad, I see stuff on t.v. about it and everyone is so somber.",,
3VGET1QSZ0KSXEN6Z6KPSXHBPOLW7D,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:33 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:33 PDT 2017,,,3EWIJTFFVPTNKNZPJ9ACFWWA0J10EO,A2ZOM62DKMSWDK,Approved,Tue Jun 06 08:44:25 PDT 2017,Tue Jun 06 08:48:18 PDT 2017,Wed Jun 21 08:48:18 PDT 2017,Sun Jun 11 22:05:56 PDT 2017,,,233,100% (26/26),100% (16/16),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,ATBUWF548K93Q,A1YI99FRUDX2M7,Answer.negative,Answer.joking_sarcastic,Let's talk about technology.,The technology of my parents TV is so advanced they call me regularly to help them use it.,That's so nice that you help your parents out with their TV.  I'm sure they appreciate it.,How about these new curved TVs they're selling now? And are they expensive! They're always coming up with something to keep us challenged.,NA,My parents still have an old black and white TV in the basement. I think they put it down there for the cat to watch. No special technological skills needed for a set like that.,"Do your parents use any other technology, like a cell phone or the Internet? Lots of old folks are always needing help with those.",Your parents must have a pretty nice TV. Is it one of those really big ones? Do they have cable with a DVR?,,
3VGZ74AYTG12C9S2BIOIMGN1WBMGCR,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:32 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:32 PDT 2017,,,36ZN444YTSKK39TUHD2EQCQKQA5IOC,A4ZDPBH3SY4TJ,Approved,Mon Jun 05 14:50:42 PDT 2017,Mon Jun 05 14:56:56 PDT 2017,Tue Jun 20 14:56:56 PDT 2017,Sun Jun 11 22:05:53 PDT 2017,,,374,100% (2/2),100% (2/2),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A2XDTFD9AEM144,A2YE2I9DYV9OKW,Answer.TalkMore,Answer.elaboration,Let's talk about technology.,Technology has advanced so much and so quickly in the past decade.,"Yeah, it's probably due for a change where it will start getting more primitive for a while.","Waiting on the world to change involves tolerant thinking and thinking outside the box, maybe the choosers should put on blindfolds.",,"but if we don't allow all smart people to participate we won't have a diversity in our technological creations, if we let everyone participate maybe we can be more advanced into the future.",Technology has done allot to advance the way we do things today and I so glad that we have technology that is advancing,"As long as smart people are allowed to take part and are allowed to create without bias, our technological advances will continue",,
3VMV5CHJZ80JYQUDX4J8BQN5KXMTGN,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:31 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:31 PDT 2017,,,3NJM2BJS4XSBB6JV43J749XFNE7CPJ,A1YI99FRUDX2M7,Approved,Mon Jun 05 22:31:30 PDT 2017,Mon Jun 05 22:35:39 PDT 2017,Tue Jun 20 22:35:39 PDT 2017,Sun Jun 11 22:05:51 PDT 2017,,,249,100% (9/9),100% (9/9),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A31NREVPH2XDCO,A1MJVTR0PCKBWW,Answer.rhetorical,Answer.elaboration,Let's talk about entertainment.,"My first concert was Duran Duran in 1982, Stevie Ray Vaughan opened for them.","Wow. That was some time ago, pretty sure they don't look the way they did back then!",That's so true.  And what about the fashions back then?  Would you wear any of the styles today?,None,Absolutely.  They are about a million years old now.  But they look better than I feel!,You're right.  They are very old now.  Where did the years go?  It seems like just yesterday.,I agree.  Did you think they looked good back in the day?  Did you have a favorite?,,
3VO4XFFP157NDHRKNXLJ08ZP1N4Q73,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:15 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:15 PDT 2017,,,3KKG4CDWKJKNOFQ9UZHSZLLCQYI94K,AGATMN9R66VSP,Approved,Tue Jun 06 05:12:46 PDT 2017,Tue Jun 06 05:21:11 PDT 2017,Wed Jun 21 05:21:11 PDT 2017,Sun Jun 11 22:05:38 PDT 2017,,,505,100% (21/21),100% (13/13),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A9ZS3JB9F24V4,AMX5R6NLYNA2K,Answer.rhetorical,Answer.change,Let's talk about sports.,"I go to Fenway Park with my family every summer, so baseball is probably my favorite of all sports.","Nothing like going to the ballpark. Outside of Fenway, what's your favorite place to catch a game?","Fenway is OK, but sometimes I like catching a good boxing match at a local pub with a lively crowd.",,I absolutely refuse to watch a game at any other ball park. Anything outside of Fenway is simply uncivilized.,"I like watching sports almost anyplace I have a chance. Sometimes I enjoy watching a game live in person in an arena, But I can also have a lot of fun catching a good ball game at home with a few friends and family.",I would have to say Fenway is also one of my favorites. I have never really enjoyed myself as much anywhere else. It's legendary.,,
3VP28W7DUN59627HSC28FTOA4E8FZQ,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:27 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:27 PDT 2017,,,3U5NZHP4LSO2SEUBQVX8F0UV074HPR,A2ZOM62DKMSWDK,Approved,Tue Jun 06 08:36:23 PDT 2017,Tue Jun 06 08:39:46 PDT 2017,Wed Jun 21 08:39:46 PDT 2017,Sun Jun 11 22:05:34 PDT 2017,,,203,100% (26/26),100% (16/16),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A3TJOSEGRRDAM5,A2YE2I9DYV9OKW,Answer.positive,Answer.change,Let's talk about politics.,Everyone I know is going crazy over the Comey Dismissal,"Eh, that's all just scandal stuff. Have you seen the new Republican tax proposal?","Oh, I'm sorry, did you vote for Trump? Whew, I'm glad you didn't. Don't want to get into a fist fight now. But what about that Comey hearing? They say it's going to be popcorn time this Friday, so many people are going to be watching it.",NA,As if having Trump for president doesn't already make us look like a Nation of Losers.,"That is just bonkers. Are you a rich person? If you are, that tax plan is for you!",What they really need is tax REFORM. That Republican proposal is just a giveaway for the wealthy. Plus it's going to really hurt all of us in so many other ways.,,
3W3RSPVVGSCEKVN3806YTEEFZSFLUC,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:32 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:32 PDT 2017,,,3LJ7UR74RIZ8DHU3V90XHMGWVKF4NO,A2L7S6RZOZ6NM9,Approved,Mon Jun 05 16:22:54 PDT 2017,Mon Jun 05 16:24:14 PDT 2017,Tue Jun 20 16:24:14 PDT 2017,Sun Jun 11 22:05:53 PDT 2017,,,80,100% (128/128),100% (128/128),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A2CSV75E3JT58Y,A2YE2I9DYV9OKW,Answer.rhetorical,Answer.continuation,Let's talk about technology.,"One of the biggest events in history, the D-Day invasion, was planned in secret by Gen. Eisenhower and his staff using only file cards and it saved the world from the Nazis","That's true, but they probably would have used the atom bomb if they had had it in time, and that's one of the most scientifically complex devices ever created by humans.",I think Eisenhower was a great president. He was able to hide anything he did.,,"Yea, who knows when they are going to be bombed. The president sure was slick.",It seems like he was a very secretive person. Eisenhower liked to do a lot of things in secrecy.,"He definitely was a good president, but he was able to do this by being discrete all the time.",,
3W5PY7V3UPSP6EJ8FGRAGK70RRLYJL,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:34 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:34 PDT 2017,,,336KAV9KYRESM2JUYXQK5NH5FTAY25,A13NOSGEQMNGP8,Approved,Tue Jun 06 07:15:31 PDT 2017,Tue Jun 06 07:17:47 PDT 2017,Wed Jun 21 07:17:47 PDT 2017,Sun Jun 11 22:05:58 PDT 2017,,,136,100% (18/18),100% (18/18),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A0017268R9SKD8U2Y3F,A28LE67Q1YR9TV,Answer.negative,Answer.change,Let's talk about sports.,The only guy who can date a supermodel and keep winning at sports is Tom Brady.,"I don't know, I guess Tom Brady's doing all right. But I'm a lot more interested in the Olympics.",Did you watch the Super Bowl this year?  What an amazing game.,,"The Olympics are so exciting, I hope the next city is a little more prepared than Rio was to host the games!",I really enjoy watching the olympics.  My favorite sport is the gymnastics it's so entertaining.,Remember when Tonya Harding injured Nancy Kerrigan?  That was so sad.,,
3W9XHF7WGKGO0CQWNV4N9IFYRE3TKQ,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:33 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:33 PDT 2017,,,3Z2R0DQ0JI0UGX23YWEQYKPPXFU2EF,A2L7S6RZOZ6NM9,Approved,Mon Jun 05 18:45:33 PDT 2017,Mon Jun 05 18:46:35 PDT 2017,Tue Jun 20 18:46:35 PDT 2017,Sun Jun 11 22:05:57 PDT 2017,,,62,100% (128/128),100% (128/128),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,ATBUWF548K93Q,A2YE2I9DYV9OKW,Answer.rhetorical,Answer.continuation,Let's talk about technology.,"I always dreamed of having the handheld computer Captain Picard was always using on Star Trek. Now with an iPad, I feel like I do.","Yeah, it's a cool interface. I just wish I had more I could do with it. I need some kind of bluetooth tricorder, so I can go out and take some readings or something.","Yea, I just love witnessing new technology come out all the time. Its always updating.",,"Yea, why not just get it. You seem to have everything else, don't you? It sure seems like it.","Yea, that would be nice, but its cool even without that. Eventually, I'm sure you will get it.","Yea, with the new technology always coming out, eventually everybody will have everything.",,
3WA2XVDZEM2FCENAVWLR0DAFN9WE6G,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:33 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:33 PDT 2017,,,3TVSS0C0E2MIHWI72BSSLD5F4X1WT8,A3PB0KSWXYUEAY,Approved,Mon Jun 05 20:58:04 PDT 2017,Mon Jun 05 20:59:39 PDT 2017,Tue Jun 20 20:59:39 PDT 2017,Sun Jun 11 22:05:57 PDT 2017,,,95,100% (64/64),100% (30/30),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,ATBUWF548K93Q,A2YE2I9DYV9OKW,Answer.rhetorical,Answer.change,Let's talk about technology.,"I always dreamed of having the handheld computer Captain Picard was always using on Star Trek. Now with an iPad, I feel like I do.","A few years ago people used to talk about how the communicators on old Trek had similarities to flip phones, but nobody uses flip phones anymore.","Speaking of Star Trek, did you ever really like the Trek movies as much as the show?",none,"What? No one talked about flip phones like communicators from Trek, at least I never heard that.",I still have a flip phone that I use for emergencies that I take with me everywhere.,"Right, I think flip phones should be re done and make a comeback. I would buy one.",,
3WPCIUYH1ATGM6KMVEI055K8756DTX,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:29 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:29 PDT 2017,,,3PH3VY7DJMJE38R683HA716WPT8WZ9,A3FBR9GG7O1L5W,Approved,Mon Jun 05 19:30:17 PDT 2017,Mon Jun 05 19:39:05 PDT 2017,Tue Jun 20 19:39:05 PDT 2017,Sun Jun 11 22:05:43 PDT 2017,,,528,100% (1/1),100% (1/1),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A2CSV75E3JT58Y,A2YE2I9DYV9OKW,Answer.rhetorical,Answer.joking_sarcastic,Let's talk about fashion.,The runway shows in new york and milan and paris are merely excuses for the designers to market their goods so they can make millions,"It's true that it's a marketing event, but I'm not sure it's that straightforward. Wouldn't they show off more practical garments that people would actually buy if that's really all that was going on?",Sure fashion is a industry that makes a lot of money.  Just thinking about shopping reminds me I need to pay of credit card from my trip to the mall.,none,OMG I know some of those outfits look like something from another planet.  I mean really who buys that stuff?,"Some of the things they wear are crazy, but there are some things they model that I would actually wear and that are trendy.",Just think about how much it actually costs to make the clothing and how much mark-up we actually pay.  Do they really need to make that much money?,,
3WPCIUYH1ATGM6KMVEI055K8756TDD,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:31 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:31 PDT 2017,,,3U4J9857OFX3VVNPUHTVT30C50E7BF,A2VST4NDTKAMAD,Approved,Tue Jun 06 06:55:21 PDT 2017,Tue Jun 06 07:06:25 PDT 2017,Wed Jun 21 07:06:25 PDT 2017,Sun Jun 11 22:05:50 PDT 2017,,,664,100% (4/4),100% (4/4),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A31NREVPH2XDCO,A3L5XFNSOY6QET,Answer.negative,Answer.continuation,Let's talk about entertainment.,Needless to say the Duran Duran audience was yawning during Vaughan's opening act.,The audience seemed to be very low energy and didn't seem to be as into the music as they should have been.,"I think that beside of  the audiences low energy,  The lighting in the area was lit very well. Also,  it was a pack crowd that night.",no,It was almost like they were playing little kid songs. Who wants to be attentive to that? Duran Duran are becoming less and less entertaining to the their audience.,I believe you are right. I looked at how Duran Duran was performing and I notice one of the members were totally off beat with everything. Maybe he was having a bad night but he was messing everything up.,The audience was also looking at the lighting that was going in different directions. I don't think the performance in total was planned correctly. Everything just seemed off.,,
3WRBLBQ2GRTIIHXMZ2VYRFL0NMPG0Y,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:28 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:28 PDT 2017,,,3ZPBJO59KQNT3HRLLM6DF6D6MMLHDT,A3MOF9DT4S0WPF,Approved,Mon Jun 05 17:11:35 PDT 2017,Mon Jun 05 17:17:28 PDT 2017,Tue Jun 20 17:17:28 PDT 2017,Sun Jun 11 22:05:37 PDT 2017,,,353,100% (1/1),100% (1/1),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A31NREVPH2XDCO,A2YE2I9DYV9OKW,Answer.TalkMore,Answer.continuation,Let's talk about politics.,I find that I don't truly enjoy discussing or debating opposing political views with others.,"Yes, it's very frustrating. It never seems to lead to anything but acrimony and recrimination.","Fair enough, did you catch last night's game? That play by number 25 was amazing!",No,Why? Is it because nobody ever agrees with your backwards logic? You must be a liberal!,"Although talking politics may be uncomfortable for some, it's a topic that should be talked about none the less. It can help you understand both perspectives.","I agree, some people take it to far where the informational conversation ends up being a hurtful conversation.",,
