UniqueID,DialogueActs,Texts
10109,rhetorical,I wonder if love of travel is linked to how boring your normal life is?
10110,prompt,Traveling is my absolute favorite thing. I love going new places.
10111,TalkMore,I think going ot Europe would be like walking through a dream.
10112,negative,I like never want visit Paris.
10113,positive,It is the ONLY thing in my opinion.
10114,rhetorical,Seriously who wouldn't want to live in Europe?
10115,prompt,"There is a lot of petty crime in my neighborhood, people breaking into cars and stuff like that. "
10116,TalkMore,Petty Crime in a neighborhood is as bad as stealing from mom and pop shops. The crime effects real people in big ways.
10117,negative,"I don't know why burglars would hit this neighborhood, I've been through it all and there is nothing good to steal here."
10118,positive,"Yeah, you better not leave your car unlocked or it will be gone through."
10119,rhetorical,"I wonder why people steal to begin with, the crime doesn't seem to be worth the jail time."
10120,prompt,"There is a lot of petty crime in my neighborhood, people breaking into cars and stuff like that. "
10121,TalkMore,"Criminals are like honest people, but without the honesty."
10122,negative,"Yeah, if I were a criminal, I'd totally break into cars instead of just stealing the cars themselves."
10123,positive,We need more police. An officer on every corner!
10124,rhetorical,Why do so many criminals operate in the area?
10125,prompt,"There is a lot of petty crime in my neighborhood, people breaking into cars and stuff like that. "
10126,TalkMore,This is like GTA come to real life.
10127,negative,At least they can start bring the community together with a neighborhood watch.
10128,positive,Sounds like everything is going right to hell!
10129,rhetorical,"Relax, this happens everywhere."
10130,prompt,I live in a place where you are supposed to be ready for an earthquake at any time.
10131,TalkMore,That's like living on the razor's edge.
10132,negative,That sounds like a great place to live.
10133,positive,Wow. That has to keep you up nights.
10134,rhetorical,Do we need to keep building houses in earthquake zones?
10135,prompt,I live in a place where you are supposed to be ready for an earthquake at any time.
10136,TalkMore,Earthquakes are like the earth's alarm clock.
10137,negative,"That's my ideal way to live on the edge of my sofa, literally."
10138,positive,Oh that is really AWFUL!
10139,rhetorical,Who in California doesn't have earthquake insurance?
10140,prompt,I live in a place where you are supposed to be ready for an earthquake at any time.
10141,TalkMore,"Earthquakes are like a meteor. Hard to predict, and they can happen anytime, any place."
10142,negative,Great idea. You should always walk slowly and look for any close by door ways you can stand in. You should even make a map of door ways.
10143,positive,You should be! You should take classes and refresher courses often!
10144,rhetorical,Who wouldn't want to be prepared for an earthquake? They're so scary.
10145,prompt,"I love having all my family living near me so that if I want to have a barbecue or go camping, there are plenty of people to do it with."
10146,TalkMore,A large family is like a tree with many branches: there are always enough leaves to find shade under.
10147,negative,I personally love being an only child and having only myself to invite places.
10148,positive,I bet that is so GREAT!
10149,rhetorical,Isn't every large family simply Catholic?
10150,prompt,"I love having all my family living near me so that if I want to have a barbecue or go camping, there are plenty of people to do it with."
10151,TalkMore,Having all your family living nearby and playing a game at the park is more like preschool Olympics.
10152,negative,Maybe we can open a companionship business with all the employees being family.
10153,positive,"I am a HUGE fan of living near my family, we ALWAYS do huge get togethers for birthdays"
10154,rhetorical,You know when its not a good idea to live near all your family? When you don't get along well.
10155,prompt,"I love having all my family living near me so that if I want to have a barbecue or go camping, there are plenty of people to do it with."
10156,TalkMore,Family is a treasure.
10157,negative,"Yeah, nothing like having my overly critical parents around to make a trip really fun."
10158,positive,"I love family! If I could, I'd adopt everyone and make the whole world my family!"
10159,rhetorical,Who doesn't love family?
10160,prompt,"I like living in a place that has good weather, where it never snows."
10161,TalkMore,Perfect weather can be great. I love taking walks outside where I can hear the birds chirp and the sun is shining.
10162,negative,"I'm not sure what is more exciting about living that never snows and always has good weather, the lack of fluffy white softness on the ground or the lack of rain pattering on my roof."
10163,positive,I LOVE the sunshine and HATE the snow! I could just BATHE in the sun all day and never get tired!
10164,rhetorical,Who doesn't love good weather? I know I prefer it myself.
10165,prompt,"I like living in a place that has good weather, where it never snows."
10166,TalkMore,Enjoying snow is like enjoying thunder storms from the outside. Quite the obvious statement.
10167,negative,You really don't like snow? I thought everyone liked snow.
10168,positive,I like living in a place where it never rains or snows too.
10169,rhetorical,Is snow really the biggest thing you can complain about?
10170,prompt,"I like living in a place that has good weather, where it never snows."
10171,TalkMore,Weather is a cruel mistress.
10172,negative,What? You don't like freezing cold and slippery ground?
10173,positive,"Oh yeah. I hate snow, so I'd like to live in the desert. It'll never snow there!"
10174,rhetorical,Who doesn't love nice weather?
10175,prompt,"There are scientific studies on happiness, that seem to show that people who don't have children are happier. "
10176,TalkMore,Kids are like plants; You have to take care of them for them to grow up.
10177,negative,People are happier when they don't have a hungry mouth to feed? I can't imagine why.
10178,positive,That's probably true. I don't have any kids and I'm the happiest man in the world!
10179,rhetorical,Who wouldn't be happier without a huge responsibility like a child?
10180,prompt,"There are scientific studies on happiness, that seem to show that people who don't have children are happier. "
10181,TalkMore,Having a kid is like raising a dog. You get really excited about raising them and the reality of it hits you.
