HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.slot0,Answer.RelatedTopic,Answer.anecdote,Answer.comments,Answer.funny,Answer.opinion,Approve,Reject
37SDSEDIN9N3WRCMCNNAD7NC29X18B,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,35K3O9HUACZEHREFMRTXI3JEZO9FEP,AGATMN9R66VSP,Submitted,Thu May 11 09:09:23 PDT 2017,Thu May 11 09:14:26 PDT 2017,Fri May 26 09:14:26 PDT 2017,,,,303,100% (3/3),100% (3/3),100% (3/3),"I watched that Netflix series ""Stranger Things"". Seemed like a bit of ET and Close Encounters of the Third Kind, all mixed up.",I don't really watch Netflix too much but that series does seem interesting.,I have never watched that series but I would love too. Sometimes on the weekend I just sit around and binge watch all kinds of Netflix shows.,,Once I was watching a comedy on Netflix and ending up shooting soda from my nose when I was surprised by a funny scene.,I started watching it but did not get a chance to finish. I think it does seem like a modern version of both of these older movies though.,x,
37SDSEDIN9N3WRCMCNNAD7NC29X18B,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3JMSRU9HQJG3DO05M6Y10PM0NICVE8,ALPO4A5HFF0Z,Submitted,Thu May 11 09:42:48 PDT 2017,Thu May 11 09:48:39 PDT 2017,Fri May 26 09:48:39 PDT 2017,,,,351,100% (1/1),100% (1/1),100% (1/1),"I watched that Netflix series ""Stranger Things"". Seemed like a bit of ET and Close Encounters of the Third Kind, all mixed up.","You should watch Netflix's Marco Polo, it is very interesting, and entertaining to watch!",I watched ET when I was little; it was the first movie to ever make me cry!,,"The show is called ""Stranger Things"", so you would fit into it perfectly since you are pretty strange.",It seems like most movies and TV shows now-a-days are not as creative as they used to be. They always take things from older movies and TV shows and change them a little to make it their own.,x,
3L21G7IH47HIBX34PRL4CKBEVOZY1L,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,369J354OFEWGICHVRTGHO0RDJ5K6GT,A5N6QK76RTR7R,Submitted,Thu May 11 09:06:05 PDT 2017,Thu May 11 09:56:49 PDT 2017,Fri May 26 09:56:49 PDT 2017,,,,3044,100% (231/231),100% (231/231),100% (231/231),So many people now have these really huge wide-screen TVs at home. I still really like going out to the movies.,"Nowadays, however, even movies are just being streamed on computers.",I feel like little little every big thing gets littler.,NA,"Soon you'll be watching movies on your watch, oh wait you already can!",I am in agreement with you. Nothing beats the theater.,x,
3L21G7IH47HIBX34PRL4CKBEVOZY1L,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3D4CH1LGEBF30VJTP0JT8AIF95SG9C,A376F1W1MTY3J,Submitted,Thu May 11 05:39:36 PDT 2017,Thu May 11 05:43:05 PDT 2017,Fri May 26 05:43:05 PDT 2017,,,,209,0% (0/0),0% (0/0),0% (0/0),So many people now have these really huge wide-screen TVs at home. I still really like going out to the movies.,Movies are expensive.,I feel asleep at the last movie I went to.,,"TVs should show you how many calories you are NOT burning sitting there, then maybe people would get up!",I don't like going to the movies because it costs too much.,x,
3L21G7IH47HIBX34PRL4CKBEVOZY1L,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3QFUFYSY9Z1WPPHMXLHK9H7NMZYF42,A34QZDSTKZ3JO9,Submitted,Thu May 11 09:50:29 PDT 2017,Thu May 11 09:53:26 PDT 2017,Fri May 26 09:53:26 PDT 2017,,,,177,100% (90/90),100% (90/90),100% (90/90),So many people now have these really huge wide-screen TVs at home. I still really like going out to the movies.,I hate wide screen televisions too.  They aren't better than smaller ones.,I remember reading that big screen televisions were phasing out the smaller ones.,none,"The bigger the screen, the bigger your butt because all you do is watch television.",I actually like having a big television.  It's fun to hang around and watch a movie with the family.,x,
38G0E1M85MQHG0ZXM484GNCHO4VVU9,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,336KAV9KYRESM2JUYXQK5NH58UCY22,A5N6QK76RTR7R,Submitted,Thu May 11 00:05:32 PDT 2017,Thu May 11 00:57:57 PDT 2017,Fri May 26 00:57:57 PDT 2017,,,,3145,100% (231/231),100% (231/231),100% (231/231),Eyebrows are big right now. How does that kind of thing happen?,They are also important to celebrities,I remember once getting mine threaded and they were way too thin. I was so mad!,,I had to wait for them to grow out so I didn't look like Greta Garbo!,I find them important because they influence the shape of your face.,x,
38G0E1M85MQHG0ZXM484GNCHO4VVU9,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,374TNBHA8CH9ELLF08GL15F8O10YQS,A2C27YTQSQ1GXS,Submitted,Thu May 11 07:29:15 PDT 2017,Thu May 11 07:33:16 PDT 2017,Fri May 26 07:33:16 PDT 2017,,,,241,100% (5/5),100% (5/5),100% (5/5),Eyebrows are big right now. How does that kind of thing happen?,Yes that's like the giant hole in ones ear. To be honest who wants to look like they have a crater in their ear,I have only had my eyebrow pierced. That is as far as I will go. That and I get fake nails once in awhile,,Apparently people think it's awesome to pay for eyebrows. I also think it's funny when people pencil them in. What happened to au natural,Eyebrow I believe enhance your beauty. I do however don't think people should spend money on them,x,
38G0E1M85MQHG0ZXM484GNCHO4VVU9,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3WYGZ5XF3X1Q7WBBOX4ZNXFY892KSW,A8RDXT4ZILHQT,Submitted,Thu May 11 00:02:29 PDT 2017,Thu May 11 00:03:50 PDT 2017,Fri May 26 00:03:50 PDT 2017,,,,81,100% (10/10),100% (10/10),100% (10/10),Eyebrows are big right now. How does that kind of thing happen?,I'm big on hairbuns. They're like the only good recent development.,My mom had a surgery to make her eyebrows permanently colored in.,,"Well, I guess if you color your eyebrows a little larger, they'll get bigger.",I can't stand it. It's beautiful on other people but I hate them on me.,x,
3OCZWXS7ZOSXZGXO7ZYQL2MZYP15LJ,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3IQ1VMJRYU62Q46Q30RJCO7CCD0A9M,A1JO1CCU5FXOUW,Submitted,Thu May 11 12:50:48 PDT 2017,Thu May 11 12:53:21 PDT 2017,Fri May 26 12:53:21 PDT 2017,,,,153,100% (9/9),100% (9/9),100% (9/9),"Linen is supposed to be the fabric for summer, but it always wrinkles.",We should wear cotton then when we go out.  It will have less wrinkles and be easy to care for after.,I used the wear linen all the time in summer.  I got tired of the ironing so do not wear it any longer.,NA,Linen is for older people.  I don't think two youngsters like us should be wearing linen at all.,"I think you can wear linen in any season you just have to be careful when you wear it.  It is easy to iron, though.",x,
3OCZWXS7ZOSXZGXO7ZYQL2MZYP15LJ,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3OE22WJIGJASXC1AQ7JWYK9VSD0QUX,A1SZ98O1SZSBCP,Submitted,Thu May 11 08:38:05 PDT 2017,Thu May 11 08:57:34 PDT 2017,Fri May 26 08:57:34 PDT 2017,,,,1169,100% (3/3),100% (3/3),100% (3/3),"Linen is supposed to be the fabric for summer, but it always wrinkles.",I prefer cotton because the fabric keeps a person more cool and dry in hot and humid weather.,I remember fire safety days in elementary school. Our teacher talked about wearing linen pajamas as linen is more fire resistant than other fabrics.,NA,Money is actually made out of linen and cotton. Too bad we can't purchase new clothing with our older cotton and linen clothing.,Linen is considered a summer fabric because it's lightweight and keeps the wearer cooler.,x,
3OCZWXS7ZOSXZGXO7ZYQL2MZYP15LJ,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3VSOLARPKCV26J75ULC9PGT666X93K,A2AWBDW9V1E9KT,Submitted,Thu May 11 16:33:05 PDT 2017,Thu May 11 17:26:47 PDT 2017,Fri May 26 17:26:47 PDT 2017,,,,3222,100% (13/13),100% (13/13),100% (13/13),"Linen is supposed to be the fabric for summer, but it always wrinkles.","If you don't like Linen, you should try silk.","I used to get my clothes dirty all the time as a kid.  Linen is easy to wash, that's good.",NA.,I'm wearing linen boxers right now. By testicles don't care about wrinkles.,Wrinkles don't matter. What matters is comfort.,x,
3TLFH2L6Y99TJWM6YPYJ9MT48SW2TI,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,39PAAFCODNM527I2C1NWZBM1QQNTVG,A2WQWHBN0BF4U7,Submitted,Thu May 11 00:16:00 PDT 2017,Thu May 11 00:24:21 PDT 2017,Fri May 26 00:24:21 PDT 2017,,,,501,100% (7/7),100% (7/7),100% (7/7),"I'm into recycled fashion, which is another way of saying that I shop at Good Will.",o yeah i almost shop on all my cloths and shoes from charity shop as well.,my mum always bought shoes for us from goodwill shops and now am kinda used to shopping for recycled fashion,,i shop recycled fashion so much that sometimes i imagine one day i might buy my best friend cloths she gave to charity.,"i for one don,t like the idea of buying anything used by someone else.",x,
3TLFH2L6Y99TJWM6YPYJ9MT48SW2TI,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3D3VGR7TA118AJ3RO2CVG1T0BM9R3I,A5N6QK76RTR7R,Submitted,Thu May 11 08:05:07 PDT 2017,Thu May 11 08:27:45 PDT 2017,Fri May 26 08:27:45 PDT 2017,,,,1358,100% (231/231),100% (231/231),100% (231/231),"I'm into recycled fashion, which is another way of saying that I shop at Good Will.",I really like vintage Gucci purses.,I feel lik vintage clothing is like a fine wine: rare and sophisticated.,NA,"Vintage is also a fancy way of saying ""used"" lol.",I think you can find some really good stuff at the Goodwill.,x,
3TLFH2L6Y99TJWM6YPYJ9MT48SW2TI,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3MH9DQ757XY1KN7WNBEK465TNW8GUM,A2YE2I9DYV9OKW,Submitted,Thu May 11 16:17:14 PDT 2017,Thu May 11 16:26:02 PDT 2017,Fri May 26 16:26:02 PDT 2017,,,,528,100% (29/29),100% (29/29),100% (27/27),"I'm into recycled fashion, which is another way of saying that I shop at Good Will.","Used and vintage clothes are an interesting phenomenon, because it feels like you can be more confident that you're buying what you want to buy rather than what the store wants to sell you.","I keep meaning to to clean out my closets and donate some old clothes, but whenever I start sorting through things I get so nostalgic that I don't want to give anything away.",NA,"Recycling is great, but have you thought about getting into conservation and just wearing less clothes and showing more skin?","It's probably irrational, but I don't think I could ever be comfortable in clothes I knew someone else had worn before.",x,
3D1TUISJWILCUUFXNX9L1YMNG2ZIUZ,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,30LB5CDZNDWLVIQLFWOP06XSHR0Z0G,A5N6QK76RTR7R,Submitted,Thu May 11 06:25:57 PDT 2017,Thu May 11 06:29:59 PDT 2017,Fri May 26 06:29:59 PDT 2017,,,,242,100% (231/231),100% (231/231),100% (231/231),"It's interesting when you go to a big city, and see what people are wearing.","You know I love Kanye's fashion, what do you think?",I think sometimes beauty is in the eye of the beholder when it comes to some designer stuff.,Na,Sometimes styles are ridiculous. Can you believe mom jeans are sorta in now?,Yeah I know I think they are very of the moment.,x,
3D1TUISJWILCUUFXNX9L1YMNG2ZIUZ,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,39GHHAVOMGDCUR3IGB85OFZFF5U4J7,A2KG59JUICJLP0,Submitted,Thu May 11 05:24:37 PDT 2017,Thu May 11 06:06:18 PDT 2017,Fri May 26 06:06:18 PDT 2017,,,,2501,100% (22/22),100% (22/22),100% (22/22),"It's interesting when you go to a big city, and see what people are wearing.","The same goes for the cars they drive, much more interesting cars in big cities.",Once I saw a guy on the New York subway wearing nothing but a white fur coat and a pair of cowboy boots.,,"Even more interesting to go to a big city and see what people aren't wearing, if you know what I mean",Don't seem to just all that different to me. Maybe just a little more stylish.,x,
3D1TUISJWILCUUFXNX9L1YMNG2ZIUZ,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3QIYRE09Y43RLIXK8RHVJO9TC55N1X,AKHH4W14A6AN9,Submitted,Thu May 11 07:41:35 PDT 2017,Thu May 11 08:12:27 PDT 2017,Fri May 26 08:12:27 PDT 2017,,,,1852,100% (5/5),100% (5/5),100% (5/5),"It's interesting when you go to a big city, and see what people are wearing.",You do see a lot of unusual fashion choices when you spend enough time watching people in the city.,One time I saw a man in the city dressed as the Statue of Liberty.,,The funniest thing I ever saw in the city was the naked man wearing only a guitar!,"People watching in the city is so much fun, you never know what you'll see.",x,
371QPA24C29MUB4AFLY543JZGMHT1R,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:21 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:21 PDT 2017,,,3CFJTT4SXUCDI31V0RLCFQ4PUU27IU,A1R3MNDWBBDZ6L,Submitted,Thu May 11 10:59:51 PDT 2017,Thu May 11 11:01:06 PDT 2017,Fri May 26 11:01:06 PDT 2017,,,,75,100% (91/91),100% (91/91),100% (91/91),"If you live in a beach town, no-one ever dresses up.",People don't dress up much in snowy towns either.,I went to a beach town and everyone wore swimsuits.,no,I should wear a tuxedo to the beach as a gag.,"I guess that's true. I can understand why, since sand would get everywhere.",x,
