HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.HITTYPE_ID_level1,Input.WORKER_ID_level1,Input.Dialogueacts_level1,Input.slot0,Input.slot1,Answer.change,Answer.comments,Answer.continuation,Answer.elaboration,Answer.joking_sarcastic,Approve,Reject
3T2EL38U0M5HSWXB5APHU7CD2V1XQG,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,345LHZDEDYE0QBV8SW70LCGKMYKU3Q,A1NIKHUA79SWGD,Approved,Fri May 19 01:19:29 PDT 2017,Fri May 19 01:33:51 PDT 2017,Sat Jun 03 01:33:51 PDT 2017,Sun May 21 20:31:19 PDT 2017,,,862,100% (21/21),100% (21/21),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A34QZDSTKZ3JO9,Answer.rhetorical,So many people these days get their news from late night TV rather than from reading the newspaper.,What don't they report on though?  I find out so much watching the late show!,It's not like there's a lot to watch late at night anyways. What else is there? Cheaters reruns? Cops? What do you watch on late night TV?,,"Yeah, maybe it's all phrased in the form of jokes, but you'll hear all the major news from that. And little interesting tidbits you might not hear about otherwise. What's not to love?","I'm not exaggerating either. I remember that there was a study that said that people who got their information from watching The Daily Show were more informed on average about what was going on than those who didn't. Sure, these shows are meant to be entertainment, but many of them truly are informative. I don't think you should look down on people simply because they digest their news differently than you.","I mean, c'mon! Where else would I be able to laugh at a smoking baby or hear jokes about how the president is a big, dumb, dummy head! It's that kind of raw, real, observational humor that keeps people like my tuning in night after night.",,
3T2EL38U0M5HSWXB5APHU7CD2V1XQG,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3VW6495TLKMINNC1RIXFERIARPIYYU,A16PO1YMZ8IBQA,Approved,Fri May 19 07:50:55 PDT 2017,Fri May 19 07:52:49 PDT 2017,Sat Jun 03 07:52:49 PDT 2017,Sun May 21 20:31:19 PDT 2017,,,114,100% (13/13),100% (13/13),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A34QZDSTKZ3JO9,Answer.rhetorical,So many people these days get their news from late night TV rather than from reading the newspaper.,What don't they report on though?  I find out so much watching the late show!,"I saw they were talking about fake news, on the real news, odd right? Do you follow politics at all?",,"They don't report on the little things, only explosive topics!","They report on high level news, worth ratings. They don't go into the details of your local area and things that could hit home more.","Ha! They report on anything, including the Kardashians.",,
3T2EL38U0M5HSWXB5APHU7CD2V1XQG,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3WQ3B2KGE92PK98N51CMST9ZZVRB1U,A1R3MNDWBBDZ6L,Approved,Fri May 19 07:27:46 PDT 2017,Fri May 19 07:29:48 PDT 2017,Sat Jun 03 07:29:48 PDT 2017,Sun May 21 20:31:19 PDT 2017,,,122,100% (179/179),100% (179/179),100% (10/10),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A34QZDSTKZ3JO9,Answer.rhetorical,So many people these days get their news from late night TV rather than from reading the newspaper.,What don't they report on though?  I find out so much watching the late show!,What about internet news?,no,"Yeah, news happens throughout the day and TV gets it before the paper can.","Yeah, TV news can just report a lot faster. I can see how it overtook the newspaper so quickly.","Oh yeah, I love hen 50% of the news is some anchor's personal soapbox.",,
3XEDXEGFX39NK3T5PTGDP7DTTIP0KX,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,32ZKVD547G9LUCM2S5Q5GMOWXDR3BW,A1NIKHUA79SWGD,Approved,Thu May 18 23:22:57 PDT 2017,Thu May 18 23:43:57 PDT 2017,Fri Jun 02 23:43:57 PDT 2017,Sun May 21 20:31:22 PDT 2017,,,1260,100% (21/21),100% (21/21),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A2YE2I9DYV9OKW,Answer.TalkMore,So many people these days get their news from late night TV rather than from reading the newspaper.,"Like a kid who's found dessert before dinner, we like what tastes good not what's good for us.",But I guess people can't help themselves. I'm not one to judge. I like candy too much. I just devoured a big bag of chocolate bars the other day. They weren't even my favorite kind. Do you have a favorite candy?,,"People just lack the discipline to do what's right. They should get their news from real sources, and eat their dinner before their dessert, but for some people it seems like even that's too much to ask of them.","But I get it. It's hard to sit and watch a dreary news show when you an get the same information from a fun source instead. Who can blame people for choosing the one that's going to entertain them more? Like with my example about the dessert before dinner, sometimes the temptation is too hard to ignore, you know?","Of course, when your dessert is a big bowl of ice cream, and your dinner is a chocolate cake it probably doesn't matter what order you eat them in. And the doctors wonder why my blood is so thick and syrupy.",,
3XEDXEGFX39NK3T5PTGDP7DTTIP0KX,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3NC5L260MP80TIR4G5WTNFDS74SFO2,A1R3MNDWBBDZ6L,Approved,Fri May 19 07:20:52 PDT 2017,Fri May 19 07:22:04 PDT 2017,Sat Jun 03 07:22:04 PDT 2017,Sun May 21 20:31:22 PDT 2017,,,72,100% (179/179),100% (179/179),100% (10/10),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A2YE2I9DYV9OKW,Answer.TalkMore,So many people these days get their news from late night TV rather than from reading the newspaper.,"Like a kid who's found dessert before dinner, we like what tastes good not what's good for us.",Maybe online news is a better source?,no,"Huh, that's true. TV news really isn't very good.","Great analogy, yeah. TV news is way more sensational and overblown, which is why it's so popular.","I dunno, I haven't bitten an anchor in awhile, so I don't know how good they taste.",,
3XEDXEGFX39NK3T5PTGDP7DTTIP0KX,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3Y54SXRO1M75PST27BDR3PKIGZOTU1,A3GNQDFPZALU92,Approved,Fri May 19 07:28:01 PDT 2017,Fri May 19 07:36:19 PDT 2017,Sat Jun 03 07:36:19 PDT 2017,Sun May 21 20:31:22 PDT 2017,,,498,100% (17/17),100% (15/15),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A2YE2I9DYV9OKW,Answer.TalkMore,So many people these days get their news from late night TV rather than from reading the newspaper.,"Like a kid who's found dessert before dinner, we like what tastes good not what's good for us.",I suppose. But all I want to do most of the time is forget about the news -- which is always frightening and depressing -- and think about happy things. It just becomes so overwhelming otherwise.,,"That's true, I suppose. It's just easier to deal with all the insanity, I think, when it can be delivered with some levity as opposed to page after page of the depressing newspaper doom and gloom.","We do, but I think the best thing is when you can have both, when the shows can be fun and funny, but they can also be smart and thought-provoking. You can make a much stronger impression on somebody by drawing them in with wit and wisdom, as opposed to sensationalism or scandal.","Oh, yes, oh, wise one. Truer words have rarely been spoken. Much like dessert before dinner, however, they're making me cramp up a little bit.",,
3EFNPKWBMS9HO5LY4NOE8LWRIW330P,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,36NEMU28XGZE41SNTERGZZAN774WM3,A1R3MNDWBBDZ6L,Approved,Fri May 19 07:52:02 PDT 2017,Fri May 19 07:53:28 PDT 2017,Sat Jun 03 07:53:28 PDT 2017,Sun May 21 20:31:02 PDT 2017,,,86,100% (179/179),100% (179/179),100% (10/10),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A2YE2I9DYV9OKW,Answer.negative,So many people these days get their news from late night TV rather than from reading the newspaper.,I wonder what the ancient Romans would think if they found out we make our own bread and circuses without the government even being involved.,What about the Greeks? What would THEY think?,no,They'd either be proud or horrified.,The ancient Romans would be too freaked out by TV and computers to worry about that.,"Yes, I'd hate to disappoint the fair and just people that were the ancient Romans.",,
3EFNPKWBMS9HO5LY4NOE8LWRIW330P,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,374TNBHA8CH9ELLF08GL15F8SJSQYG,A3EQR9C0L23O6E,Approved,Fri May 19 11:05:54 PDT 2017,Fri May 19 11:33:34 PDT 2017,Sat Jun 03 11:33:34 PDT 2017,Sun May 21 20:31:02 PDT 2017,,,1660,100% (23/23),100% (23/23),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A2YE2I9DYV9OKW,Answer.negative,So many people these days get their news from late night TV rather than from reading the newspaper.,I wonder what the ancient Romans would think if they found out we make our own bread and circuses without the government even being involved.,"I understand, though, the government isn't very good at making bread.",,I suppose that's a topic that might be covered in archaeological news.,"For example, the history channel has some news programs.",Or you could just go ask a modern Roman.,,
3EFNPKWBMS9HO5LY4NOE8LWRIW330P,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3I0BTBYZAY7LQSGGJAM6MZOQFGX0YX,A214JTAHTAWUKA,Approved,Fri May 19 11:35:26 PDT 2017,Fri May 19 11:43:19 PDT 2017,Sat Jun 03 11:43:19 PDT 2017,Sun May 21 20:31:02 PDT 2017,,,473,100% (78/78),100% (78/78),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A2YE2I9DYV9OKW,Answer.negative,So many people these days get their news from late night TV rather than from reading the newspaper.,I wonder what the ancient Romans would think if they found out we make our own bread and circuses without the government even being involved.,"Do you think the fact we like our news to be sarcastic, at least at night, is sort of a bad mark on us as a generation? I mean I like comedy. And I like news, but should they really be together?",no,"I am sure they would be really confused. I like that we can get news with a sarcastic twist. We can bake our bread without interference, no rulers telling us how much or how, and no one controlling our entertainment.","I think it is really weird to imagine ancients seeing the freedom we do not even understand. Like, we can bake our bread with no one coming to take it. Have our new delivered with out censorship. Do what we want, for the most part, and never have anyone stop us. I am sure they would be amazed.","Just think how amazed they would be by it all ""Bread!Circuses! But where is Caligula!"". Let alone the fact that we get our news through jokes. I am sure just about every Cesar would of had either of the Jimmy's late night show hosts drawn and cut up.",,
32XN26MTXZ4Y49BNATSE47Q8IIU0L0,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,31QTRG6Q2UZOE9K00V1W10PYNHIYPX,A1NIKHUA79SWGD,Approved,Thu May 18 22:17:09 PDT 2017,Thu May 18 22:50:06 PDT 2017,Fri Jun 02 22:50:06 PDT 2017,Sun May 21 20:30:57 PDT 2017,,,1977,100% (21/21),100% (21/21),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A2YE2I9DYV9OKW,Answer.positive,So many people these days get their news from late night TV rather than from reading the newspaper.,"It used to be that comics were one page out of a whole newspaper full of information, I guess now we get comedy with a thin veneer of news wrapped around it.","It's not even good humor. If you want to see real humor, I suggest going to the movies. Have you seen any good comedies lately?",,"I understand that people like their comedy to be topical, but I think it's too much. What ever happened to absurdist stylings? Or just being funny to be funny?","People want to laugh, but they also want to feel smart. They want to feel like they're learning, and being informed. So they kill two birds with one stone, even if most of these late night TV shows aren't good examples of news or humor.","Maybe this is just the start. Maybe everything will be a joke? Maybe we'll wake up one day and find out that the president has ordered a nuclear first strike 'cause he thought it was funny. At least the late night comedians would be out of a job then. Not just because everything would be one big joke, but 'cause, you know... They'd be dead.",,
32XN26MTXZ4Y49BNATSE47Q8IIU0L0,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3AWETUDC93EW2D71JMDV6AXO7ZOZIE,A1HFWZMIPQU603,Approved,Fri May 19 04:15:46 PDT 2017,Fri May 19 05:05:59 PDT 2017,Sat Jun 03 05:05:59 PDT 2017,Sun May 21 20:30:57 PDT 2017,,,3013,100% (1/1),100% (1/1),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A2YE2I9DYV9OKW,Answer.positive,So many people these days get their news from late night TV rather than from reading the newspaper.,"It used to be that comics were one page out of a whole newspaper full of information, I guess now we get comedy with a thin veneer of news wrapped around it.","Speaking of comedy, do you ever watch the stand up comedians on the Comedy Channel?  That is some good funny stuff.",na,"Yes, I totally agree.  You really dont see many newspapers around like you used to.  I always loved reading the comics out of the newspapers, I sure do miss them.  Did you ever  enjoy reading them?",Are there any of these types of shows on late night TV that you watch regularly?  Personally I love Jimmy Kimmel.  It does have some news but is funny at the same time.,"Yeah, gone are the days of running to the newspaper to get the comic section first before your brothers or sisters, while your parents read the paper practically page to page!",,
32XN26MTXZ4Y49BNATSE47Q8IIU0L0,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:21 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:21 PDT 2017,,,3FTF2T8WLS4ZXH9T45NBUD4378X9WH,A1R3MNDWBBDZ6L,Approved,Fri May 19 07:37:57 PDT 2017,Fri May 19 07:39:17 PDT 2017,Sat Jun 03 07:39:17 PDT 2017,Sun May 21 20:30:57 PDT 2017,,,80,100% (179/179),100% (179/179),100% (10/10),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A2YE2I9DYV9OKW,Answer.positive,So many people these days get their news from late night TV rather than from reading the newspaper.,"It used to be that comics were one page out of a whole newspaper full of information, I guess now we get comedy with a thin veneer of news wrapped around it.",Online comics are doing well too.,no,That's not a bad analysis.,"Heh, maybe we need more comedy today than ever before. Gotta laugh at the absurdity of these dark times.",Charlie Brown just isn't enough to get us through the current administration.,,
