UniqueID,DialogueActs,Texts
01514,change,I would love to be able to move somewhere different sometimes and just escape it all.
01515,continuation,"If you are having a stressful time and you need to get away, it's great to be able to travel to a diverse location."
01516,elaboration,"If I am going to travel, I will immediately book a hotel online and begin to pack the same day. I don't waste much time. I will buy more things when I get there."
01517,joking_sarcastic,"When I am upset about something and I need to get away, it would be nice to not have to tell anyone where I am going."
01518,change,We did quite a bit of hiking while on the islands.
01519,continuation,What is your favorite place that you've ever traveled to?
01520,elaboration,I would have to say mine is Hawaii.  Specifically the island of Kauai.
01521,joking_sarcastic,"I've been to Oahu too, but hasn't everybody."
01522,change,"You're being too hard on yourself. I don't think you have a boring life at all. But before you get all depressed, why don't we go get a couple of drinks and then choose a place for dinner?"
01523,continuation,"I don't think so. I mean, if you're traveling places a lot of the time, then your life wouldn't really be boring, would it? It would be filled with exciting trips all over the place."
01524,elaboration,"Oh, I don't know. That's for analytical minds like yours to ponder over. I just want to enjoy myself and see everything we can see here in the few days we have. I'm really in heaven right now."
01525,joking_sarcastic,"Well, I don't exactly think my life is boring, to be honest. But I'll tell you what I do think is true. I sincerely believe that, in general, a travel companion's potential to be annoying is directly related to how likely it is that travel companion will be spending the rest of the trip by himself."
01526,change,How have you been? Have you decided on any place new this year to go?
01527,continuation,Perhaps. Going back and forth to the same places everyday does get kind of boring. Going new places breaks that up.
01528,elaboration,Sometimes getting stuck in a routine can make like seem so boring and short. Travel helps with change and makes everything better!
01529,joking_sarcastic,"I wouldn't say so, I tend to take the spouse and kids with me!"
01530,change,"Of course, fun-loving people could just be easily bored."
01531,continuation,Maybe that's true. My normal life is a bit dull.
01532,elaboration,It could be. I can see how people might want to escape the monotony of everyday stress.
01533,joking_sarcastic,"If that's the case, then I want to travel all the time!"
01534,change,Canada might be fun to visit too.
01535,continuation,"Yeah, Europe sounds like a fun place to go to."
01536,elaboration,"Europe has so many places to see: The UK, Italy, Germany... So much history!"
01537,joking_sarcastic,You mean random and nonsensical? Because that's how my dreams tend to be.
01538,change,Have you visited South America?  It is also an amazing trip to take.
01539,continuation,"Europe is amazing my favorite European city is Paris, you would love it there."
01540,elaboration,I love visiting Europe but my favorite destination spot is definitely Australia.
01541,joking_sarcastic,Europe is a dream that I never want to wake up from!
01542,change,But I'd really like to travel to China.
01543,continuation,"I really enjoyed my time there, myself."
01544,elaboration,Germany was probably the most beautiful place I have seen
01545,joking_sarcastic,Of course it's probably prettier in Middle Earth.
01546,change,What about London or Munich?
01547,continuation,Why not? I bet it's beautiful.
01548,elaboration,Paris is a lovely place with a rich history. I'd love to visit.
01549,joking_sarcastic,What? Not a fan of baguettes?
01550,change,What about going to Florida also
01551,continuation,Either have I. I've always wanted to see the Eiffel tower
